"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-02-18 11:00","2012","02","18","11:00"," ","0.5","","-5.1","","66","","27","","17","","48.3","","100.81","","","","","","Cloudy"
"2012-02-18 12:00","2012","02","18","12:00"," ","1.1","","-5.7","","60","","27","","15","","48.3","","100.75","","","","","","Mostly Cloudy"
"2012-02-18 13:00","2012","02","18","13:00"," ","1.8","","-6.1","","56","","30","","20","","48.3","","100.70","","","","","","Mostly Cloudy"
"2012-02-18 14:00","2012","02","18","14:00"," ","1.2","","-5.4","","61","","29","","15","","48.3","","100.70","","","","","","Mostly Cloudy"
"2012-02-18 15:00","2012","02","18","15:00"," ","1.5","","-5.8","","58","","28","","19","","48.3","","100.71","","","","","","Mostly Cloudy"
"2012-02-18 16:00","2012","02","18","16:00"," ","1.5","","-6.3","","56","","29","","19","","48.3","","100.73","","","","","","Mostly Cloudy"
"2012-02-18 17:00","2012","02","18","17:00"," ","1.0","","-6.2","","59","","29","","13","","48.3","","100.78","","","","","","Mostly Cloudy"
"2012-02-18 18:00","2012","02","18","18:00"," ","0.8","","-6.9","","56","","31","","15","","25.0","","100.88","","","","","","Mostly Cloudy"
"2012-02-18 19:00","2012","02","18","19:00"," ","-0.6","","-7.8","","58","","31","","11","","25.0","","100.99","","","","-4","","Mainly Clear"
"2012-02-18 20:00","2012","02","18","20:00"," ","-1.7","","-7.8","","63","","33","","11","","25.0","","101.09","","","","-6","","Clear"
"2012-02-18 21:00","2012","02","18","21:00"," ","-2.4","","-8.1","","65","","32","","9","","25.0","","101.16","","","","-6","","Clear"
"2012-02-18 22:00","2012","02","18","22:00"," ","-3.5","","-8.3","","69","","29","","9","","25.0","","101.21","","","","-7","","Clear"
"2012-02-18 23:00","2012","02","18","23:00"," ","-3.9","","-8.7","","69","","29","","9","","25.0","","101.29","","","","-8","","Clear"
"2012-02-19 00:00","2012","02","19","00:00"," ","-3.9","","-8.8","","69","","30","","13","","25.0","","101.37","","","","-9","","Clear"
"2012-02-19 01:00","2012","02","19","01:00"," ","-4.5","","-9.8","","66","","31","","19","","25.0","","101.46","","","","-11","","Mainly Clear"
"2012-02-19 02:00","2012","02","19","02:00"," ","-5.2","","-10.2","","68","","30","","9","","25.0","","101.49","","","","-9","","Mainly Clear"
"2012-02-19 03:00","2012","02","19","03:00"," ","-6.0","","-10.3","","72","","","","0","","25.0","","101.43","","","","","","Clear"
"2012-02-19 04:00","2012","02","19","04:00"," ","-5.8","","-10.5","","69","","25","","7","","25.0","","101.44","","","","-9","","Mainly Clear"
"2012-02-19 05:00","2012","02","19","05:00"," ","-5.9","","-9.7","","74","","25","","9","","25.0","","101.48","","","","-10","","Mainly Clear"
"2012-02-19 06:00","2012","02","19","06:00"," ","-6.7","","-10.3","","76","","26","","6","","25.0","","101.50","","","","-10","","Clear"
"2012-02-19 07:00","2012","02","19","07:00"," ","-6.3","","-10.5","","72","","25","","7","","25.0","","101.53","","","","-10","","Mainly Clear"
"2012-02-19 08:00","2012","02","19","08:00"," ","-5.8","","-9.9","","73","","27","","7","","24.1","","101.57","","","","-9","","Mostly Cloudy"
"2012-02-19 09:00","2012","02","19","09:00"," ","-5.2","","-9.7","","71","","30","","9","","24.1","","101.59","","","","-9","","Mostly Cloudy"
"2012-02-19 10:00","2012","02","19","10:00"," ","-4.7","","-9.7","","68","","30","","15","","48.3","","101.59","","","","-10","","Cloudy"
"2012-02-19 11:00","2012","02","19","11:00"," ","-4.0","","-9.1","","68","","30","","17","","48.3","","101.59","","","","-10","","Mostly Cloudy"
"2012-02-19 12:00","2012","02","19","12:00"," ","-3.2","","-9.0","","64","","29","","17","","48.3","","101.56","","","","-9","","Mainly Clear"
"2012-02-19 13:00","2012","02","19","13:00"," ","-2.7","","-8.6","","64","","25","","19","","48.3","","101.51","","","","-8","","Mainly Clear"
"2012-02-19 14:00","2012","02","19","14:00"," ","-2.3","","-9.5","","58","","26","","15","","48.3","","101.45","","","","-7","","Clear"
"2012-02-19 15:00","2012","02","19","15:00"," ","-1.6","","-9.3","","56","","22","","17","","48.3","","101.43","","","","-7","","Clear"
"2012-02-19 16:00","2012","02","19","16:00"," ","-1.6","","-9.7","","54","","25","","20","","48.3","","101.37","","","","-7","","Clear"
"2012-02-19 17:00","2012","02","19","17:00"," ","-2.1","","-9.8","","56","","29","","15","","48.3","","101.36","","","","-7","","Clear"
"2012-02-19 18:00","2012","02","19","18:00"," ","-2.9","","-9.8","","59","","27","","13","","48.3","","101.39","","","","-8","","Clear"
"2012-02-19 19:00","2012","02","19","19:00"," ","-3.2","","-10.0","","59","","26","","15","","25.0","","101.43","","","","-8","","Clear"
"2012-02-19 20:00","2012","02","19","20:00"," ","-3.8","","-10.1","","62","","26","","13","","25.0","","101.47","","","","-9","","Clear"
"2012-02-19 21:00","2012","02","19","21:00"," ","-4.8","","-10.0","","67","","27","","11","","25.0","","101.51","","","","-9","","Clear"
"2012-02-19 22:00","2012","02","19","22:00"," ","-5.4","","-10.2","","69","","31","","9","","25.0","","101.52","","","","-9","","Clear"
"2012-02-19 23:00","2012","02","19","23:00"," ","-6.3","","-11.8","","65","","31","","7","","25.0","","101.52","","","","-10","","Clear"
"2012-02-20 00:00","2012","02","20","00:00"," ","-6.7","","-12.4","","64","","2","","4","","25.0","","101.55","","","","-9","","Clear"
"2012-02-20 01:00","2012","02","20","01:00"," ","-7.6","","-12.6","","67","","","","0","","25.0","","101.63","","","","","","Clear"
"2012-02-20 02:00","2012","02","20","02:00"," ","-8.8","","-12.3","","76","","32","","4","","25.0","","101.66","","","","-11","","Clear"
"2012-02-20 03:00","2012","02","20","03:00"," ","-8.8","","-12.7","","73","","32","","7","","25.0","","101.68","","","","-13","","Clear"
"2012-02-20 04:00","2012","02","20","04:00"," ","-9.8","","-13.0","","77","","33","","6","","25.0","","101.69","","","","-13","","Clear"
"2012-02-20 05:00","2012","02","20","05:00"," ","-10.2","","-13.7","","75","","32","","6","","25.0","","101.77","","","","-14","","Clear"
"2012-02-20 06:00","2012","02","20","06:00"," ","-10.7","","-14.3","","75","","32","","4","","25.0","","101.81","","","","-13","","Clear"
"2012-02-20 07:00","2012","02","20","07:00"," ","-11.0","","-14.4","","76","","30","","4","","24.1","","101.87","","","","-13","","Clear"
"2012-02-20 08:00","2012","02","20","08:00"," ","-9.9","","-14.4","","70","","28","","4","","48.3","","101.98","","","","-12","","Mainly Clear"
"2012-02-20 09:00","2012","02","20","09:00"," ","-8.7","","-14.1","","65","","27","","6","","48.3","","102.04","","","","-12","","Mostly Cloudy"
"2012-02-20 10:00","2012","02","20","10:00"," ","-8.0","","-13.7","","64","","25","","9","","48.3","","102.07","","","","-13","","Mostly Cloudy"
"2012-02-20 11:00","2012","02","20","11:00"," ","-7.1","","-13.3","","61","","22","","9","","48.3","","102.09","","","","-11","","Mostly Cloudy"
"2012-02-20 12:00","2012","02","20","12:00"," ","-6.0","","-12.1","","62","","22","","11","","48.3","","102.10","","","","-11","","Mostly Cloudy"
"2012-02-20 13:00","2012","02","20","13:00"," ","-4.7","","-11.7","","58","","24","","20","","48.3","","102.08","","","","-11","","Mostly Cloudy"
"2012-02-20 14:00","2012","02","20","14:00"," ","-3.1","","-10.5","","57","","25","","17","","48.3","","102.07","","","","-9","","Mainly Clear"
"2012-02-20 15:00","2012","02","20","15:00"," ","-2.0","","-9.7","","56","","24","","19","","48.3","","102.07","","","","-8","","Mostly Cloudy"
"2012-02-20 16:00","2012","02","20","16:00"," ","-1.8","","-8.5","","60","","27","","20","","48.3","","102.06","","","","-8","","Mainly Clear"
"2012-02-20 17:00","2012","02","20","17:00"," ","-1.9","","-8.9","","59","","27","","17","","48.3","","102.08","","","","-7","","Clear"
"2012-02-20 18:00","2012","02","20","18:00"," ","-3.2","","-8.8","","65","","27","","9","","48.3","","102.10","","","","-7","","Clear"
"2012-02-20 19:00","2012","02","20","19:00"," ","-3.6","","-8.7","","68","","30","","7","","25.0","","102.13","","","","-7","","Clear"
"2012-02-20 20:00","2012","02","20","20:00"," ","-4.0","","-9.0","","68","","32","","6","","25.0","","102.16","","","","-7","","Mainly Clear"
"2012-02-20 21:00","2012","02","20","21:00"," ","-3.5","","-8.9","","66","","34","","6","","25.0","","102.18","","","","-6","","Clear"
"2012-02-20 22:00","2012","02","20","22:00"," ","-3.3","","-8.8","","66","","","","0","","25.0","","102.20","","","","","","Clear"
"2012-02-20 23:00","2012","02","20","23:00"," ","-5.8","","-9.3","","76","","22","","4","","25.0","","102.20","","","","-8","","Clear"
"2012-02-21 00:00","2012","02","21","00:00"," ","-4.0","","-8.1","","73","","23","","9","","25.0","","102.21","","","","-8","","Clear"
"2012-02-21 01:00","2012","02","21","01:00"," ","-4.3","","-8.4","","73","","27","","6","","25.0","","102.18","","","","-7","","Clear"
"2012-02-21 02:00","2012","02","21","02:00"," ","-4.1","","-8.1","","74","","25","","7","","25.0","","102.21","","","","-7","","Clear"
"2012-02-21 03:00","2012","02","21","03:00"," ","-5.3","","-8.9","","76","","25","","4","","25.0","","102.19","","","","-7","","Clear"
"2012-02-21 04:00","2012","02","21","04:00"," ","-5.2","","-8.2","","79","","11","","4","","25.0","","102.12","","","","-7","","Clear"
"2012-02-21 05:00","2012","02","21","05:00"," ","-6.1","","-8.6","","82","","14","","7","","25.0","","102.05","","","","-9","","Mainly Clear"
"2012-02-21 06:00","2012","02","21","06:00"," ","-6.1","","-8.9","","81","","12","","6","","25.0","","102.03","","","","-9","","Mainly Clear"
"2012-02-21 07:00","2012","02","21","07:00"," ","-6.2","","-9.1","","80","","17","","7","","48.3","","102.03","","","","-10","","Mainly Clear"
"2012-02-21 08:00","2012","02","21","08:00"," ","-5.0","","-8.2","","78","","12","","7","","48.3","","101.98","","","","-8","","Mostly Cloudy"
"2012-02-21 09:00","2012","02","21","09:00"," ","-3.1","","-7.2","","73","","12","","9","","48.3","","101.87","","","","-7","","Mostly Cloudy"
"2012-02-21 10:00","2012","02","21","10:00"," ","-1.4","","-7.0","","66","","13","","11","","48.3","","101.72","","","","-5","","Mostly Cloudy"
"2012-02-21 11:00","2012","02","21","11:00"," ","-0.1","","-6.2","","63","","13","","15","","48.3","","101.55","","","","-5","","Cloudy"
"2012-02-21 12:00","2012","02","21","12:00"," ","0.0","","-6.8","","60","","14","","19","","48.3","","101.38","","","","-5","","Cloudy"
"2012-02-21 13:00","2012","02","21","13:00"," ","1.0","","-6.2","","59","","14","","24","","48.3","","101.19","","","","","","Cloudy"
"2012-02-21 14:00","2012","02","21","14:00"," ","1.9","","-6.2","","55","","13","","22","","48.3","","100.95","","","","","","Mostly Cloudy"
"2012-02-21 15:00","2012","02","21","15:00"," ","2.2","","-5.8","","55","","12","","19","","48.3","","100.82","","","","","","Cloudy"
"2012-02-21 16:00","2012","02","21","16:00"," ","2.0","","-5.9","","56","","13","","17","","48.3","","100.66","","","","","","Cloudy"
"2012-02-21 17:00","2012","02","21","17:00"," ","2.2","","-6.4","","53","","14","","9","","48.3","","100.59","","","","","","Cloudy"
"2012-02-21 18:00","2012","02","21","18:00"," ","1.9","","-6.1","","55","","16","","9","","25.0","","100.54","","","","","","Cloudy"
"2012-02-21 19:00","2012","02","21","19:00"," ","2.1","","-6.5","","53","","","","0","","25.0","","100.50","","","","","","Cloudy"
"2012-02-21 20:00","2012","02","21","20:00"," ","-0.2","","-4.9","","71","","36","","4","","25.0","","100.43","","","","-1","","Cloudy"
"2012-02-21 21:00","2012","02","21","21:00"," ","-0.5","","-4.9","","72","","33","","6","","25.0","","100.40","","","","-3","","Cloudy"
"2012-02-21 22:00","2012","02","21","22:00"," ","-0.6","","-4.5","","75","","31","","6","","25.0","","100.35","","","","-3","","Snow"
"2012-02-21 23:00","2012","02","21","23:00"," ","0.5","","-4.4","","70","","","","0","","25.0","","100.20","","","","","","Cloudy"
"2012-02-22 00:00","2012","02","22","00:00"," ","0.5","","-2.1","","83","","16","","19","","9.7","","100.10","","","","","","Snow"
"2012-02-22 01:00","2012","02","22","01:00"," ","0.8","","-2.2","","80","","15","","15","","12.9","","99.97","","","","","","Snow"
"2012-02-22 02:00","2012","02","22","02:00"," ","1.4","","-2.5","","75","","16","","19","","12.9","","99.87","","","","","","Snow"
"2012-02-22 03:00","2012","02","22","03:00"," ","1.3","","-1.5","","82","","16","","20","","9.7","","99.77","","","","","","Rain,Snow"
"2012-02-22 04:00","2012","02","22","04:00"," ","1.2","","-1.0","","85","","16","","15","","12.9","","99.68","","","","","","Rain"
"2012-02-22 05:00","2012","02","22","05:00"," ","1.4","","-0.6","","87","","16","","15","","9.7","","99.64","","","","","","Rain"
"2012-02-22 06:00","2012","02","22","06:00"," ","1.5","","-0.3","","88","","17","","13","","12.9","","99.59","","","","","","Rain"
"2012-02-22 07:00","2012","02","22","07:00"," ","1.6","","0.1","","90","","16","","15","","6.4","","99.57","","","","","","Rain,Fog"
"2012-02-22 08:00","2012","02","22","08:00"," ","2.6","","0.9","","89","","22","","17","","19.3","","99.57","","","","","","Rain"
"2012-02-22 09:00","2012","02","22","09:00"," ","2.9","","0.7","","85","","23","","26","","24.1","","99.57","","","","","","Cloudy"
"2012-02-22 10:00","2012","02","22","10:00"," ","4.0","","1.2","","82","","23","","28","","24.1","","99.54","","","","","","Mostly Cloudy"
"2012-02-22 11:00","2012","02","22","11:00"," ","4.6","","0.4","","74","","23","","26","","24.1","","99.56","","","","","","Mostly Cloudy"
"2012-02-22 12:00","2012","02","22","12:00"," ","5.2","","-0.6","","66","","23","","28","","24.1","","99.52","","","","","","Mostly Cloudy"
"2012-02-22 13:00","2012","02","22","13:00"," ","5.8","","-1.1","","61","","22","","22","","24.1","","99.40","","","","","","Mostly Cloudy"
"2012-02-22 14:00","2012","02","22","14:00"," ","6.1","","-1.4","","59","","22","","17","","24.1","","99.32","","","","","","Mostly Cloudy"
"2012-02-22 15:00","2012","02","22","15:00"," ","5.4","","-1.4","","62","","21","","28","","24.1","","99.30","","","","","","Rain Showers"
"2012-02-22 16:00","2012","02","22","16:00"," ","2.9","","0.3","","83","","21","","19","","24.1","","99.31","","","","","","Mainly Clear"
"2012-02-22 17:00","2012","02","22","17:00"," ","2.6","","0.1","","84","","21","","19","","24.1","","99.29","","","","","","Mostly Cloudy"
"2012-02-22 18:00","2012","02","22","18:00"," ","2.4","","-0.2","","83","","32","","9","","24.1","","99.33","","","","","","Mostly Cloudy"
"2012-02-22 19:00","2012","02","22","19:00"," ","1.9","","-0.2","","86","","15","","6","","25.0","","99.34","","","","","","Mainly Clear"
"2012-02-22 20:00","2012","02","22","20:00"," ","1.6","","-0.8","","84","","17","","13","","25.0","","99.32","","","","","","Mostly Cloudy"
"2012-02-22 21:00","2012","02","22","21:00"," ","2.3","","-0.9","","79","","19","","15","","25.0","","99.33","","","","","","Mostly Cloudy"
"2012-02-22 22:00","2012","02","22","22:00"," ","2.7","","-0.8","","78","","20","","15","","25.0","","99.26","","","","","","Cloudy"
"2012-02-22 23:00","2012","02","22","23:00"," ","2.6","","-1.0","","77","","23","","13","","25.0","","99.27","","","","","","Cloudy"
"2012-02-23 00:00","2012","02","23","00:00"," ","2.3","","-0.9","","79","","21","","20","","25.0","","99.23","","","","","","Rain Showers"
"2012-02-23 01:00","2012","02","23","01:00"," ","1.7","","-1.1","","82","","20","","11","","25.0","","99.18","","","","","","Cloudy"
"2012-02-23 02:00","2012","02","23","02:00"," ","1.1","","-1.1","","85","","20","","7","","25.0","","99.17","","","","","","Snow"
"2012-02-23 03:00","2012","02","23","03:00"," ","0.6","","-1.0","","89","","20","","6","","6.4","","99.14","","","","","","Snow"
"2012-02-23 04:00","2012","02","23","04:00"," ","0.5","","-1.0","","90","","25","","4","","6.4","","99.13","","","","","","Fog"
"2012-02-23 05:00","2012","02","23","05:00"," ","0.4","","-1.1","","90","","24","","4","","6.4","","99.11","","","","","","Fog"
"2012-02-23 06:00","2012","02","23","06:00"," ","0.5","","-1.1","","89","","21","","9","","8.0","","99.16","","","","","","Fog"
"2012-02-23 07:00","2012","02","23","07:00"," ","0.6","","-1.0","","89","","22","","7","","8.0","","99.20","","","","","","Fog"
"2012-02-23 08:00","2012","02","23","08:00"," ","0.4","","-1.6","","86","","23","","7","","19.3","","99.26","","","","","","Mainly Clear"
"2012-02-23 09:00","2012","02","23","09:00"," ","1.1","","-1.8","","81","","27","","17","","24.1","","99.32","","","","","","Mostly Cloudy"
"2012-02-23 10:00","2012","02","23","10:00"," ","1.6","","-1.9","","78","","27","","19","","24.1","","99.38","","","","","","Mainly Clear"
"2012-02-23 11:00","2012","02","23","11:00"," ","2.3","","-1.9","","74","","26","","22","","24.1","","99.42","","","","","","Mostly Cloudy"
"2012-02-23 12:00","2012","02","23","12:00"," ","2.1","","-2.3","","73","","23","","20","","24.1","","99.47","","","","","","Cloudy"
"2012-02-23 13:00","2012","02","23","13:00"," ","2.1","","-2.1","","74","","25","","20","","16.1","","99.49","","","","","","Snow Showers"
"2012-02-23 14:00","2012","02","23","14:00"," ","1.4","","-1.5","","81","","23","","13","","19.3","","99.53","","","","","","Snow"
"2012-02-23 15:00","2012","02","23","15:00"," ","1.9","","-1.8","","76","","27","","22","","24.1","","99.60","","","","","","Mostly Cloudy"
"2012-02-23 16:00","2012","02","23","16:00"," ","2.7","","-2.3","","70","","27","","22","","24.1","","99.70","","","","","","Mostly Cloudy"
"2012-02-23 17:00","2012","02","23","17:00"," ","2.3","","-3.7","","64","","26","","24","","24.1","","99.82","","","","","","Mostly Cloudy"
"2012-02-23 18:00","2012","02","23","18:00"," ","1.6","","-3.8","","67","","27","","15","","24.1","","99.90","","","","","","Mainly Clear"
